날짜,충전소명,충전기 유형,충전량(kWh)
2025-03-30,홍제1동 제1공영주차장,급속,125.24
2025-03-30,홍제동 주영빌딩 앞 전기차 충전소(가로등),급속,17.55
2025-03-30,연희동 거주자우선주차장(가로등),급속,170.37
2025-03-30,대궐재어린이공원 거주자주차장(가로등),급속,45.16
2025-03-30,연희제2공영주차장,급속,53.94
2025-03-30,드림디포 앞 가로등형 충전소,급속,98.7
2025-03-30,시립서부노인 전문요양센터,완속,21.48
2025-03-30,청기와2 노상공영주차장(가로등),급속,143.71
2025-03-30,망원3 노상공영주차장(가로등),급속,167.47
2025-03-30,양천구청,급속,20.6
2025-03-30,신정4동길 노상공영주차장(가로등),급속,57.45
2025-03-30,신정4동길 노상공영주차장(가로등),급속,115.7
2025-03-30,오목교역 노상공영주차장(가로등),급속,94.47
2025-03-30,양천구민체육센터,급속,94.71
2025-03-30,한마음공영주차장,급속,10.51
2025-03-30,한마음공영주차장,급속,31.05
2025-03-30,한마음공영주차장,급속,45.36
2025-03-30,곰달래5길 노상공영주차장(가로등),급속,93.02
2025-03-30,곰달래5길 노상공영주차장(가로등),급속,162.03
2025-03-30,신월5동 복개 노상공영주차장(가로등),급속,112.77
2025-03-30,목동공영주차장,급속,91.78
2025-03-30,목동공영주차장,급속,12.49
2025-03-30,목동공영주차장,급속,55.33
2025-03-30,목동공영주차장,급속,34.57
2025-03-30,개화산역 공영주차장,급속,42.17
2025-03-30,방화로 노상공영주차장(가로등),급속,70.44
2025-03-30,SK허브수 인근 거주자우선주차장 볼라드형 충전소,완속,17.08
2025-03-30,고척스카이돔,급속,50.4
2025-03-30,고척스카이돔,완속,29.41
2025-03-30,구로5동 마을공동공영주차장,완속,26.8
2025-03-30,가산 공영주차장,급속,58.42
2025-03-30,여의도 KBS홀 앞 전기차 충전소,완속,9.28
2025-03-30,여의서로 노상공영주차장(가로등),급속,42.08
2025-03-30,여의서로 노상공영주차장(가로등),급속,82.81
2025-03-30,동작구청,급속,28.81
2025-03-30,동작구청 후문 가로등형 충전소,급속,163.21
2025-03-30,신대방동 신라스테이 거주자주차장(가로등),급속,58.61
2025-03-30,보라매공원 정문주차장,급속,76.58
2025-03-30,사당5동 주민센터 거주자주차장 14번(가로등),급속,132.59
2025-03-30,남부초 공영주차장,급속,28.94
2025-03-30,양재솔라스테이션,급속,15.42
2025-03-30,양재솔라스테이션,급속,0.02
2025-03-30,양재솔라스테이션,급속,26.21
2025-03-30,양재솔라스테이션,급속,83.23
2025-03-30,양재솔라스테이션,급속,84.54
2025-03-30,양재솔라스테이션,급속,122.2
2025-03-30,반포복개천 노상공영주차장(가로등),급속,34.97
2025-03-30,강남구 압구정 나들목 앞 가로등형 충전기,급속,238.6
2025-03-30,강남구 압구정 나들목 앞 가로등형 충전기,급속,179.41
2025-03-30,도곡정보문화도서관 볼라드형 충전소,완속,25.86
2025-03-30,도곡정보문화도서관 볼라드형 충전소,완속,20.62
2025-03-30,수서역 공영주차장 복합충전소,급속,63.96
2025-03-30,수서역 공영주차장 복합충전소,급속,76.88
2025-03-30,수서역 공영주차장 복합충전소,급속,62.3
2025-03-30,논현로28길 노상공영주차장(가로등),급속,38.82
2025-03-30,"영동대로85길 노상공영주차장(요금정산소 옆, 가로등)",급속,116.24
2025-03-30,"영동대로85길 노상공영주차장(대명중학교 뒤, 가로등)",급속,100.0
2025-03-30,논현2동 주민센터,완속,49.72
2025-03-30,논현 제2호주차장,급속,83.57
2025-03-30,서울물재생시설공단,급속,23.76
2025-03-30,강남주민편익시설(가로등),급속,12.11
2025-03-30,문화재청 궁능유적본부,완속,31.04
2025-03-30,복정역 공영주차장,급속,31.76
2025-03-30,잠실 청소년센터 앞 전기차 충전소(가로등),급속,192.49
2025-03-30,교통공원길 공영주차장 전기차 충전소,급속,160.18
2025-03-30,위례성길 공영주차장 전기차 충전소,완속,62.97
2025-03-30,문정1동 주민센터 앞 전기차 충전소,완속,20.93
2025-03-30,문정동 세광교회 앞 전기차 충전소,완속,92.89
2025-03-30,문정근린공원 공영주차장,완속,3.61
2025-03-30,삼전동 공영주차장,완속,20.07
2025-03-30,삼전동 공영주차장,완속,41.35
2025-03-30,마천동1 공영주차장,완속,26.72
2025-03-30,마천동1 공영주차장,완속,37.33
2025-03-30,천호역 공영주차장,급속,15.64
2025-03-30,명일동 거주자주차장 134번(가로등),급속,40.03
2025-03-30,명일동 거주자주차장 127번(가로등),급속,78.34
2025-03-30,강동문화재단,완속,2.6
2025-03-29,송월동차고지,급속,38.14
2025-03-29,송월동차고지,완속,58.31
2025-03-29,송월동차고지,완속,13.54
2025-03-29,누상공영주차장,급속,36.07
2025-03-29,누상공영주차장,완속,31.7
2025-03-29,올림픽기념국민생활관,완속,19.04
2025-03-29,올림픽기념국민생활관,완속,9.97
2025-03-29,올림픽기념국민생활관,완속,25.26
2025-03-29,남산청사,완속,14.2
2025-03-29,서소문청사(후생동),완속,14.58
2025-03-29,서울시 본관청사,급속,14.11
2025-03-29,기업은행 무교지점 앞 가로등형 충전소,급속,122.97
2025-03-29,훈련원공원 노상공영주차장(가로등),급속,120.95
2025-03-29,"청계3 노상공영주차장(코리아몰 앞, 가로등)",급속,92.66
2025-03-29,"청계3 노상공영주차장(고려상사 앞, 가로등)",급속,21.96
2025-03-29,청계8가 노상공영주차장(가로등),급속,120.37
2025-03-29,청계8가 노상공영주차장(가로등),급속,77.54
2025-03-29,"을지로 노상공영주차장(신한은행 앞, 가로등)",급속,30.49
2025-03-29,청계5 노상공영주차장(가로등),급속,63.99
2025-03-29,청계5 노상공영주차장(가로등),급속,219.74
2025-03-29,신창동 공영주차장,급속,40.09
2025-03-29,성동구 마장동 거주자우선주차장 가로등형 충전기,급속,84.39
2025-03-29,청계8 노상공영주차장(가로등),급속,197.77
2025-03-29,청계8 노상공영주차장(가로등),급속,32.95
2025-03-29,어린이대공원 후문주차장,급속,22.75
2025-03-29,광진구 자양동 거주자우선주차장 가로등형 충전기,급속,30.23
2025-03-29,어린이대공원 구의문 주차장 복합충전소,급속,38.78
2025-03-29,어린이대공원 구의문 주차장 복합충전소,급속,12.6
2025-03-29,어린이대공원 구의문 주차장 복합충전소,급속,139.94
2025-03-29,자양한양아파트 앞 전기차 충전소(가로등),급속,24.6
2025-03-29,자양우성1차아파트 앞 전기차 충전소(가로등),급속,12.7
2025-03-29,"중곡동 복개천 노상공영주차장(중곡동우체국 앞, 가로등)",급속,75.93
2025-03-29,이문동 거주자우선주차장(가로등),급속,114.99
2025-03-29,정릉천변 노상공영주차장(가로등),급속,79.39
2025-03-29,동대문구청,급속,66.36
2025-03-29,동대문구청,급속,20.1
2025-03-29,동대문구청,급속,45.18
2025-03-29,망우제2 거주자주차장,급속,32.18
2025-03-29,중랑구청,급속,70.3
2025-03-29,봉화산역 공영주차장 전기차 충전소,완속,7.39
2025-03-29,망우역사문화공원 제3주차장,급속,21.6
2025-03-29,중랑초교 공영주차장,완속,30.83
2025-03-29,중랑초교 공영주차장,완속,17.46
2025-03-29,면일초등학교 공영주차장,급속,35.65
2025-03-29,면일초등학교 공영주차장,급속,74.02
2025-03-29,면목5동 공영주차장,급속,16.19
2025-03-29,서울연극창작센터,급속,81.24
2025-03-29,하월곡동 거주자우선주차장,급속,10.49
2025-03-29,미아동 축산농협 전기차 충전소,완속,26.0
2025-03-29,미아동 도봉세무서 앞 전기차 충전소,완속,27.84
2025-03-29,으뜸공원 공영주차장 전기차 충전소,완속,36.43
2025-03-29,수유동 가오천 공영주차장 전기차 충전소,완속,39.09
2025-03-29,도봉동 거주자우선주차장(가로등),급속,101.51
2025-03-29,도봉동 실내스포츠센터,급속,183.87
2025-03-29,방학동 도깨비시장 공영주차장,급속,113.8
2025-03-29,창2동 제4공영주차장,급속,145.79
2025-03-29,창3동 제1공영주차장,급속,41.14
2025-03-29,미화어린이공원 주차장(가로등),급속,91.81
2025-03-29,초안산근린공원 거주자주차장(가로등),급속,17.29
2025-03-29,노원이지센터,급속,19.0
2025-03-29,중랑천 환경센터,급속,28.08
2025-03-29,수락산디자인 노상공영주차장(가로등),급속,201.71
2025-03-29,월계동 거주자주차장(가로등),급속,65.52
2025-03-29,공릉동 거주자주차장(가로등),급속,76.93
2025-03-29,은평평화공원 지하공영주차장,급속,122.78
2025-03-29,서대문구청 주차장,급속,15.02
2025-03-29,홍제1동 제1공영주차장,급속,113.58
2025-03-29,홍제동 주영빌딩 앞 전기차 충전소(가로등),급속,9.53
2025-03-29,북가좌동 공영주차장 전기차 충전소,완속,17.0
2025-03-29,연희동 거주자우선주차장(가로등),급속,132.33
2025-03-29,대궐재어린이공원 거주자주차장(가로등),급속,90.81
2025-03-29,연희제2공영주차장,급속,64.13
2025-03-29,드림디포 앞 가로등형 충전소,급속,67.47
2025-03-29,시립서부노인 전문요양센터,완속,5.81
2025-03-29,청기와2 노상공영주차장(가로등),급속,150.71
2025-03-29,망원3 노상공영주차장(가로등),급속,84.38
2025-03-29,양천구청,급속,63.28
2025-03-29,신정4동길 노상공영주차장(가로등),급속,93.77
2025-03-29,신정4동길 노상공영주차장(가로등),급속,79.07
2025-03-29,오목교역 노상공영주차장(가로등),급속,63.92
2025-03-29,양천구민체육센터,급속,45.59
2025-03-29,한마음공영주차장,급속,10.5
2025-03-29,한마음공영주차장,급속,42.78
2025-03-29,곰달래5길 노상공영주차장(가로등),급속,34.69
2025-03-29,곰달래5길 노상공영주차장(가로등),급속,91.79
2025-03-29,신월5동 복개 노상공영주차장(가로등),급속,127.95
2025-03-29,목동공영주차장,급속,76.11
2025-03-29,목동공영주차장,급속,57.28
2025-03-29,목동공영주차장,급속,76.94
2025-03-29,개화산역 공영주차장,급속,54.47
2025-03-29,방화로 노상공영주차장(가로등),급속,101.8
2025-03-29,SK허브수 인근 거주자우선주차장 볼라드형 충전소,완속,49.55
2025-03-29,SK허브수 인근 거주자우선주차장 볼라드형 충전소,완속,29.63
2025-03-29,고척스카이돔,급속,24.85
2025-03-29,고척스카이돔,급속,22.3
2025-03-29,고척스카이돔,완속,13.62
2025-03-29,개봉1동 노외공영주차장,완속,18.87
2025-03-29,구로5동 마을공동공영주차장,완속,55.18
2025-03-29,여의도 KBS홀 앞 전기차 충전소,완속,10.74
2025-03-29,하이서울유스호스텔(지하주차장),완속,11.96
2025-03-29,청소년미래진로센터(하자센터),급속,23.46
2025-03-29,여의서로 노상공영주차장(가로등),급속,2.13
2025-03-29,여의서로 노상공영주차장(가로등),급속,17.96
2025-03-29,동작구청,급속,37.66
2025-03-29,동작구청 후문 가로등형 충전소,급속,153.98
2025-03-29,신대방동 신라스테이 거주자주차장(가로등),급속,43.44
2025-03-29,대방동(서울공고) 거주자주차장(가로등),급속,66.51
2025-03-29,보라매공원 정문주차장,급속,85.8
2025-03-29,사당5동 주민센터 거주자주차장 14번(가로등),급속,81.81
2025-03-29,난곡스마트 공영주차장,급속,21.37
2025-03-29,양재솔라스테이션,급속,53.71
2025-03-29,양재솔라스테이션,급속,42.85
2025-03-29,양재솔라스테이션,급속,58.55
2025-03-29,양재솔라스테이션,급속,10.48
2025-03-29,양재솔라스테이션,급속,41.08
2025-03-29,반포복개천 노상공영주차장(가로등),급속,53.38
2025-03-29,AI 체육센터,급속,16.05
2025-03-29,강남구 압구정 나들목 앞 가로등형 충전기,급속,166.43
2025-03-29,강남구 압구정 나들목 앞 가로등형 충전기,급속,94.99
2025-03-29,도곡정보문화도서관 볼라드형 충전소,완속,30.06
2025-03-29,도곡정보문화도서관 볼라드형 충전소,완속,17.59
2025-03-29,수서역 공영주차장 복합충전소,급속,38.89
2025-03-29,수서역 공영주차장 복합충전소,급속,160.52
2025-03-29,수서역 공영주차장 복합충전소,급속,73.2
2025-03-29,논현로28길 노상공영주차장(가로등),급속,70.28
2025-03-29,"영동대로85길 노상공영주차장(요금정산소 옆, 가로등)",급속,105.18
2025-03-29,"영동대로85길 노상공영주차장(대명중학교 뒤, 가로등)",급속,3.09
2025-03-29,논현2동 주민센터,완속,63.74
2025-03-29,논현 제1호주차장,급속,97.02
2025-03-29,논현 제2호주차장,급속,20.27
2025-03-29,강남주민편익시설(가로등),급속,36.19
2025-03-29,문화재청 궁능유적본부,완속,3.95
2025-03-29,문화재청 궁능유적본부,완속,18.15
2025-03-29,복정역 공영주차장,급속,17.66
2025-03-29,잠실 청소년센터 앞 전기차 충전소(가로등),급속,151.92
2025-03-29,교통공원길 공영주차장 전기차 충전소,급속,25.94
2025-03-29,교통공원길 공영주차장 전기차 충전소,완속,27.42
2025-03-29,위례성길 공영주차장 전기차 충전소,완속,42.52
2025-03-29,문정1동 주민센터 앞 전기차 충전소,완속,8.12
2025-03-29,문정근린공원 공영주차장,완속,25.95
2025-03-29,삼전동 공영주차장,완속,6.14
2025-03-29,삼전동 공영주차장,완속,63.82
2025-03-29,마천동1 공영주차장,완속,21.32
2025-03-29,마천동1 공영주차장,완속,36.06
2025-03-29,천호역 공영주차장,급속,27.3
2025-03-29,명일동 거주자주차장 134번(가로등),급속,26.14
2025-03-29,명일동 거주자주차장 127번(가로등),급속,75.27
2025-03-28,송월동차고지,급속,185.27
2025-03-28,송월동차고지,급속,9.66
2025-03-28,송월동차고지,완속,15.23
2025-03-28,송월동차고지,완속,24.65
2025-03-28,송월동차고지,완속,8.97
2025-03-28,적선동 공영주차장,급속,118.59
2025-03-28,올림픽기념국민생활관,완속,0.0
2025-03-28,올림픽기념국민생활관,완속,68.31
2025-03-28,남산청사,완속,12.24
2025-03-28,남산청사,완속,9.23
2025-03-28,서소문청사(후생동),완속,10.34
2025-03-28,서소문청사(지하주차장),급속,46.95
2025-03-28,서소문청사(지하주차장),급속,26.28
2025-03-28,서울시 본관청사,급속,198.07
2025-03-28,서울시 본관청사,급속,175.27
2025-03-28,기업은행 무교지점 앞 가로등형 충전소,급속,239.42
2025-03-28,훈련원공원 노상공영주차장(가로등),급속,155.18
2025-03-28,"청계3 노상공영주차장(코리아몰 앞, 가로등)",급속,123.95
2025-03-28,"청계3 노상공영주차장(고려상사 앞, 가로등)",급속,25.63
2025-03-28,청계8가 노상공영주차장(가로등),급속,133.04
2025-03-28,청계8가 노상공영주차장(가로등),급속,146.24
2025-03-28,"을지로 노상공영주차장(신한은행 앞, 가로등)",급속,19.94
